upstream_part,up_part_rev,downstream_part,down_part_rev,upstream_output_port,downstream_input_port,start_date,stop_date
PPA8,A,A29,A,ground,ground,2014-10-01 07:00:00+00:00,
PPE10,A,A93,A,ground,ground,2014-10-01 07:00:00+00:00,
PPE12,A,A94,A,ground,ground,2014-10-01 07:00:00+00:00,
PPE14,A,A95,A,ground,ground,2014-10-01 07:00:00+00:00,
PPE6,A,A91,A,ground,ground,2014-10-01 07:00:00+00:00,2016-05-01 21:00:00
PPE8,A,A92,A,ground,ground,2014-10-01 07:00:00+00:00,
RCVR0,A,RO3B4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR0,A,RO3B4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR100,A,RO2A6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR100,A,RO2A6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR101,A,RO7A5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR101,A,RO7A5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR102,A,RO6A2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR102,A,RO6A2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR103,A,RO4B2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR103,A,RO4B2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR104,A,RO7A8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR104,A,RO7A8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR105,A,RO5B4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR105,A,RO5B4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR106,A,RO6B8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR106,A,RO6B8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR107,A,RO5A5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR107,A,RO5A5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR108,A,RO2B4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR108,A,RO2B4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR109,A,RO3A6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR109,A,RO3A6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR10,A,RO3B6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR10,A,RO3B6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR110,A,RO7B7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR110,A,RO7B7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR111,A,RO4A5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR111,A,RO4A5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR112,A,RO6B2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR112,A,RO6B2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR113,A,RO7B3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR113,A,RO7B3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR114,A,RO6B7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR114,A,RO6B7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR115,A,RO1B7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR115,A,RO1B7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR116,A,RO1B2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR116,A,RO1B2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR117,A,RO7A3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR117,A,RO7A3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR118,A,RO4B1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR118,A,RO4B1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR119,A,RO7A6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR119,A,RO7A6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR11,A,RO2A7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR11,A,RO2A7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR120,A,RO5A7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR120,A,RO5A7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR121,A,RO7B2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR121,A,RO7B2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR122,A,RO5B2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR122,A,RO5B2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR123,A,RO1A5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR123,A,RO1A5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR124,A,RO3B3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR124,A,RO3B3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR125,A,RO1B5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR125,A,RO1B5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR126,A,RO5A1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR126,A,RO5A1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR127,A,RO7B4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR127,A,RO7B4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR12,A,RO3A2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR12,A,RO3A2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR13,A,RO2A8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR13,A,RO2A8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR14,A,RO3A4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR14,A,RO3A4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR15,A,RO2B1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR15,A,RO2B1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR16,A,RO3B2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR16,A,RO3B2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR17,A,RO3A8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR17,A,RO3A8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR18,A,RO3A1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR18,A,RO3A1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR19,A,RO8A6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR19,A,RO8A6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR1,A,RO3B7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR1,A,RO3B7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR20,A,RO8B5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR20,A,RO8B5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR21,A,RO5B6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR21,A,RO5B6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR22,A,RO5A8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR22,A,RO5A8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR23,A,RO6B6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR23,A,RO6B6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR24,A,RO4A6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR24,A,RO4A6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR25,A,RO5B7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR25,A,RO5B7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR26,A,RO8A8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR26,A,RO8A8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR27,A,RO4B3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR27,A,RO4B3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR28,A,RO4A3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR28,A,RO4A3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR29,A,RO5B8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR29,A,RO5B8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR2,A,RO3A3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR2,A,RO3A3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR30,A,RO6A7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR30,A,RO6A7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR31,A,RO6B3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR31,A,RO6B3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR32,A,RO4A4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR32,A,RO4A4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR33,A,RO6B5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR33,A,RO6B5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR34,A,RO8A3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR34,A,RO8A3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR35,A,RO1A8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR35,A,RO1A8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR36,A,RO1A4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR36,A,RO1A4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR37,A,RO2B7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR37,A,RO2B7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR38,A,RO1A1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR38,A,RO1A1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR39,A,RO5B3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR39,A,RO5B3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR3,A,RO2B8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR3,A,RO2B8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR40,A,RO7B6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR40,A,RO7B6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR41,A,RO5A4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR41,A,RO5A4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR42,A,RO7B5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR42,A,RO7B5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR43,A,RO7A4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR43,A,RO7A4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR44,A,RO7B1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR44,A,RO7B1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR45,A,RO6A6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR45,A,RO6A6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR46,A,RO8B2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR46,A,RO8B2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR47,A,RO5B5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR47,A,RO5B5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR48,A,RO5A2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR48,A,RO5A2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR49,A,RO2B6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR49,A,RO2B6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR4,A,RO1A6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR4,A,RO1A6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR50,A,RO1B6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR50,A,RO1B6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR51,A,RO1A7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR51,A,RO1A7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR52,A,RO4B8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR52,A,RO4B8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR53,A,RO2B5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR53,A,RO2B5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR54,A,RO1B8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR54,A,RO1B8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR55,A,RO4A8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR55,A,RO4A8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR56,A,RO1A2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR56,A,RO1A2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR57,A,RO6B1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR57,A,RO6B1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR58,A,RO4A7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR58,A,RO4A7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR59,A,RO4B7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR59,A,RO4B7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR5,A,RO2A1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR5,A,RO2A1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR60,A,RO5B1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR60,A,RO5B1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR61,A,RO4A2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR61,A,RO4A2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR62,A,RO4B4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR62,A,RO4B4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR63,A,RO4B6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR63,A,RO4B6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR64,A,RO6A1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR64,A,RO6A1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR65,A,RO8B6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR65,A,RO8B6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR66,A,RO8B4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR66,A,RO8B4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR68,A,RO8B7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR68,A,RO8B7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR69,A,RO8A4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR69,A,RO8A4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR6,A,RO2A2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR6,A,RO2A2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR70,A,RO2A4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR70,A,RO2A4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR71,A,RO2B2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR71,A,RO2B2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR72,A,RO1B3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR72,A,RO1B3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR73,A,RO8A1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR73,A,RO8A1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR74,A,RO7A2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR74,A,RO7A2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR75,A,RO6A5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR75,A,RO6A5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR76,A,RO6A3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR76,A,RO6A3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR77,A,RO6B4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR77,A,RO6B4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR78,A,RO6A4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR78,A,RO6A4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR79,A,RO8A5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR79,A,RO8A5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR7,A,RO3A7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR7,A,RO3A7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR80,A,RO8A2E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR80,A,RO8A2N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR81,A,RO8B3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR81,A,RO8B3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR82,A,RO2A3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR82,A,RO2A3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR83,A,RO8B8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR83,A,RO8B8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR84,A,RO3A5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR84,A,RO3A5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR85,A,RO3B5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR85,A,RO3B5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR86,A,RO8A7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR86,A,RO8A7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR87,A,RO2A5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR87,A,RO2A5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR88,A,RO6A8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR88,A,RO6A8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR89,A,RO7A7E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR89,A,RO7A7N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR8,A,RO2B3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR8,A,RO2B3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR90,A,RO8B1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR90,A,RO8B1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR91,A,RO1B1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR91,A,RO1B1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR92,A,RO1B4E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR92,A,RO1B4N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR93,A,RO4A1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR93,A,RO4A1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR94,A,RO5A6E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR94,A,RO5A6N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR95,A,RO5A3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR95,A,RO5A3N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR96,A,RO3B1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR96,A,RO3B1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR97,A,RO4B5E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR97,A,RO4B5N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR98,A,RO7A1E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR98,A,RO7A1N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR99,A,RO7B8E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR99,A,RO7B8N,A,nb,a,2014-10-01 07:00:00+00:00,
RCVR9,A,RO1A3E,A,eb,a,2014-10-01 07:00:00+00:00,
RCVR9,A,RO1A3N,A,nb,a,2014-10-01 07:00:00+00:00,
RI1A1E,A,RCVR38,A,b,ea,2014-10-01 07:00:00+00:00,
RI1A1N,A,RCVR38,A,b,na,2014-10-01 07:00:00+00:00,
RI1A2E,A,RCVR56,A,b,ea,2014-10-01 07:00:00+00:00,
RI1A2N,A,RCVR56,A,b,na,2014-10-01 07:00:00+00:00,
RI1A3E,A,RCVR9,A,b,ea,2014-10-01 07:00:00+00:00,
RI1A3N,A,RCVR9,A,b,na,2014-10-01 07:00:00+00:00,
RI1A4E,A,RCVR36,A,b,ea,2014-10-01 07:00:00+00:00,
RI1A4N,A,RCVR36,A,b,na,2014-10-01 07:00:00+00:00,
RI1A5E,A,RCVR123,A,b,ea,2014-10-01 07:00:00+00:00,
RI1A5N,A,RCVR123,A,b,na,2014-10-01 07:00:00+00:00,
RI1A6E,A,RCVR4,A,b,ea,2014-10-01 07:00:00+00:00,
RI1A6N,A,RCVR4,A,b,na,2014-10-01 07:00:00+00:00,
RI1A7E,A,RCVR51,A,b,ea,2014-10-01 07:00:00+00:00,
RI1A7N,A,RCVR51,A,b,na,2014-10-01 07:00:00+00:00,
RI1A8E,A,RCVR35,A,b,ea,2014-10-01 07:00:00+00:00,
RI1A8N,A,RCVR35,A,b,na,2014-10-01 07:00:00+00:00,
RI1B1E,A,RCVR91,A,b,ea,2014-10-01 07:00:00+00:00,
RI1B1N,A,RCVR91,A,b,na,2014-10-01 07:00:00+00:00,
RI1B2E,A,RCVR116,A,b,ea,2014-10-01 07:00:00+00:00,
RI1B2N,A,RCVR116,A,b,na,2014-10-01 07:00:00+00:00,
RI1B3E,A,RCVR72,A,b,ea,2014-10-01 07:00:00+00:00,
RI1B3N,A,RCVR72,A,b,na,2014-10-01 07:00:00+00:00,
RI1B4E,A,RCVR92,A,b,ea,2014-10-01 07:00:00+00:00,
RI1B4N,A,RCVR92,A,b,na,2014-10-01 07:00:00+00:00,
RI1B5E,A,RCVR125,A,b,ea,2014-10-01 07:00:00+00:00,
RI1B5N,A,RCVR125,A,b,na,2014-10-01 07:00:00+00:00,
RI1B6E,A,RCVR50,A,b,ea,2014-10-01 07:00:00+00:00,
RI1B6N,A,RCVR50,A,b,na,2014-10-01 07:00:00+00:00,
RI1B7E,A,RCVR115,A,b,ea,2014-10-01 07:00:00+00:00,
RI1B7N,A,RCVR115,A,b,na,2014-10-01 07:00:00+00:00,
RI1B8E,A,RCVR54,A,b,ea,2014-10-01 07:00:00+00:00,
RI1B8N,A,RCVR54,A,b,na,2014-10-01 07:00:00+00:00,
RI2A1E,A,RCVR5,A,b,ea,2014-10-01 07:00:00+00:00,
RI2A1N,A,RCVR5,A,b,na,2014-10-01 07:00:00+00:00,
RI2A2E,A,RCVR6,A,b,ea,2014-10-01 07:00:00+00:00,
RI2A2N,A,RCVR6,A,b,na,2014-10-01 07:00:00+00:00,
RI2A3E,A,RCVR82,A,b,ea,2014-10-01 07:00:00+00:00,
RI2A3N,A,RCVR82,A,b,na,2014-10-01 07:00:00+00:00,
RI2A4E,A,RCVR70,A,b,ea,2014-10-01 07:00:00+00:00,
RI2A4N,A,RCVR70,A,b,na,2014-10-01 07:00:00+00:00,
RI2A5E,A,RCVR87,A,b,ea,2014-10-01 07:00:00+00:00,
RI2A5N,A,RCVR87,A,b,na,2014-10-01 07:00:00+00:00,
RI2A6E,A,RCVR100,A,b,ea,2014-10-01 07:00:00+00:00,
RI2A6N,A,RCVR100,A,b,na,2014-10-01 07:00:00+00:00,
RI2A7E,A,RCVR11,A,b,ea,2014-10-01 07:00:00+00:00,
RI2A7N,A,RCVR11,A,b,na,2014-10-01 07:00:00+00:00,
RI2A8E,A,RCVR13,A,b,ea,2014-10-01 07:00:00+00:00,
RI2A8N,A,RCVR13,A,b,na,2014-10-01 07:00:00+00:00,
RI2B1E,A,RCVR15,A,b,ea,2014-10-01 07:00:00+00:00,
RI2B1N,A,RCVR15,A,b,na,2014-10-01 07:00:00+00:00,
RI2B2E,A,RCVR71,A,b,ea,2014-10-01 07:00:00+00:00,
RI2B2N,A,RCVR71,A,b,na,2014-10-01 07:00:00+00:00,
RI2B3E,A,RCVR8,A,b,ea,2014-10-01 07:00:00+00:00,
RI2B3N,A,RCVR8,A,b,na,2014-10-01 07:00:00+00:00,
RI2B4E,A,RCVR108,A,b,ea,2014-10-01 07:00:00+00:00,
RI2B4N,A,RCVR108,A,b,na,2014-10-01 07:00:00+00:00,
RI2B5E,A,RCVR53,A,b,ea,2014-10-01 07:00:00+00:00,
RI2B5N,A,RCVR53,A,b,na,2014-10-01 07:00:00+00:00,
RI2B6E,A,RCVR49,A,b,ea,2014-10-01 07:00:00+00:00,
RI2B6N,A,RCVR49,A,b,na,2014-10-01 07:00:00+00:00,
RI2B7E,A,RCVR37,A,b,ea,2014-10-01 07:00:00+00:00,
RI2B7N,A,RCVR37,A,b,na,2014-10-01 07:00:00+00:00,
RI2B8E,A,RCVR3,A,b,ea,2014-10-01 07:00:00+00:00,
RI2B8N,A,RCVR3,A,b,na,2014-10-01 07:00:00+00:00,
RI3A1E,A,RCVR18,A,b,ea,2014-10-01 07:00:00+00:00,
RI3A1N,A,RCVR18,A,b,na,2014-10-01 07:00:00+00:00,
RI3A2E,A,RCVR12,A,b,ea,2014-10-01 07:00:00+00:00,
RI3A2N,A,RCVR12,A,b,na,2014-10-01 07:00:00+00:00,
RI3A3E,A,RCVR2,A,b,ea,2014-10-01 07:00:00+00:00,
RI3A3N,A,RCVR2,A,b,na,2014-10-01 07:00:00+00:00,
RI3A4E,A,RCVR14,A,b,ea,2014-10-01 07:00:00+00:00,
RI3A4N,A,RCVR14,A,b,na,2014-10-01 07:00:00+00:00,
RI3A5E,A,RCVR84,A,b,ea,2014-10-01 07:00:00+00:00,
RI3A5N,A,RCVR84,A,b,na,2014-10-01 07:00:00+00:00,
RI3A6E,A,RCVR109,A,b,ea,2014-10-01 07:00:00+00:00,
RI3A6N,A,RCVR109,A,b,na,2014-10-01 07:00:00+00:00,
RI3A7E,A,RCVR7,A,b,ea,2014-10-01 07:00:00+00:00,
RI3A7N,A,RCVR7,A,b,na,2014-10-01 07:00:00+00:00,
RI3A8E,A,RCVR17,A,b,ea,2014-10-01 07:00:00+00:00,
RI3A8N,A,RCVR17,A,b,na,2014-10-01 07:00:00+00:00,
RI3B1E,A,RCVR96,A,b,ea,2014-10-01 07:00:00+00:00,
RI3B1N,A,RCVR96,A,b,na,2014-10-01 07:00:00+00:00,
RI3B2E,A,RCVR16,A,b,ea,2014-10-01 07:00:00+00:00,
RI3B2N,A,RCVR16,A,b,na,2014-10-01 07:00:00+00:00,
RI3B3E,A,RCVR124,A,b,ea,2014-10-01 07:00:00+00:00,
RI3B3N,A,RCVR124,A,b,na,2014-10-01 07:00:00+00:00,
RI3B4E,A,RCVR0,A,b,ea,2014-10-01 07:00:00+00:00,
RI3B4N,A,RCVR0,A,b,na,2014-10-01 07:00:00+00:00,
RI3B5E,A,RCVR85,A,b,ea,2014-10-01 07:00:00+00:00,
RI3B5N,A,RCVR85,A,b,na,2014-10-01 07:00:00+00:00,
